"LIST ","DATE      ","TIME    ","TYPE","AMT1                            ","INT1                            ","AMT2                            ","INT2                            ","LIEN                            ","FEES                            ","DESC                    ","CERT#  ","SEQ    ","AGROSS                        ","BATCH","YR  " 
"22010","07-25-2022","        ","P ",                          998.47,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22011","07-25-2022","        ","P ",                          998.47,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22012","07-25-2022","        ","P ",                          998.47,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22013","07-25-2022","        ","P ",                          998.47,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22014","07-25-2022","        ","P ",                          998.47,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22015","07-25-2022","        ","P ",                         1158.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22016","07-25-2022","        ","P ",                         1158.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22017","07-25-2022","        ","P ",                         1158.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22018","07-25-2022","        ","P ",                         1158.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22019","07-25-2022","        ","P ",                         1158.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22020","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22021","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22022","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22023","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22024","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22025","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22026","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22027","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22028","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22029","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22030","07-25-2022","        ","P ",                          777.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22031","07-25-2022","        ","P ",                          501.51,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22032","07-25-2022","        ","P ",                          560.26,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22033","07-25-2022","        ","P ",                          998.15,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22034","07-25-2022","        ","P ",                          998.15,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22035","07-25-2022","        ","P ",                          998.15,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22036","07-25-2022","        ","P ",                          757.29,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22037","07-25-2022","        ","P ",                          757.29,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22038","07-25-2022","        ","P ",                         1092.28,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22039","07-25-2022","        ","P ",                          637.51,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22040","07-25-2022","        ","P ",                          705.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22041","07-25-2022","        ","P ",                          661.21,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22042","07-25-2022","        ","P ",                          683.93,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22043","07-25-2022","        ","P ",                          655.04,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22044","07-25-2022","        ","P ",                          656.67,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22045","07-25-2022","        ","P ",                          474.24,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22046","07-25-2022","        ","P ",                         1095.85,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22047","07-25-2022","        ","P ",                          987.76,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22048","07-25-2022","        ","P ",                         1095.85,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22049","07-25-2022","        ","P ",                          668.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22050","07-25-2022","        ","P ",                          579.41,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22051","07-25-2022","        ","P ",                          661.21,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22052","07-25-2022","        ","P ",                          610.57,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22053","07-25-2022","        ","P ",                          693.02,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22054","07-25-2022","        ","P ",                          661.21,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22055","07-25-2022","        ","P ",                          561.88,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22056","07-25-2022","        ","P ",                          690.10,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22057","07-25-2022","        ","P ",                          582.33,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22058","07-25-2022","        ","P ",                          594.67,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22059","07-25-2022","        ","P ",                          705.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22060","07-25-2022","        ","P ",                          582.33,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22061","07-25-2022","        ","P ",                          770.28,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22062","07-25-2022","        ","P ",                          841.36,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22063","07-25-2022","        ","P ",                          659.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22064","07-25-2022","        ","P ",                          690.10,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22065","07-25-2022","        ","P ",                          718.66,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22066","05-06-2022","        ","A ",                         -899.79,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"DELETE VEH SOLD 7-28-21 ",    811,   9877,                        -27720,"0000","2021" 
"22067","07-25-2022","        ","P ",                          899.79,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22068","07-25-2022","        ","P ",                         1527.57,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22069","07-25-2022","        ","P ",                         1527.57,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22070","07-25-2022","        ","P ",                         1089.03,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22071","07-25-2022","        ","P ",                         1119.55,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22072","07-25-2022","        ","P ",                          990.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22073","07-25-2022","        ","P ",                         1096.82,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22074","07-25-2022","        ","P ",                         1093.58,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22075","07-25-2022","        ","P ",                         1093.58,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     40,                             0,"0062","2021" 
"22076","09-12-2022","        ","P ",                          858.24,                           38.62,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0132","2021" 
"22077","07-06-2022","        ","P ",                          386.27,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0004","2021" 
"22078","07-06-2022","        ","P ",                          342.45,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0004","2021" 
"22079","07-06-2022","        ","P ",                          167.17,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0004","2021" 
"22080","07-07-2022","        ","P ",                          644.33,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0006","2021" 
"22081","07-07-2022","        ","P ",                          390.82,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0006","2021" 
"22082","07-20-2022","        ","P ",                          700.49,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    102,                             0,"0035","2021" 
"22083","07-20-2022","        ","P ",                           16.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    108,                             0,"0035","2021" 
"22084","07-11-2022","        ","P ",                          728.73,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0013","2021" 
"22085","07-20-2022","        ","P ",                          212.61,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0034","2021" 
"22086","10-12-2022","        ","P ",                          112.54,                           30.75,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0176","2021" 
"22086","10-18-2022","        ","P ",                          400.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0183","2021" 
"22087","10-03-2022","        ","P ",                           78.34,                            4.77,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0165","2021" 
"22087","10-12-2022","        ","P ",                            1.19,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0176","2021" 
"22088","10-03-2022","        ","P ",                           48.60,                            2.96,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0165","2021" 
"22088","10-12-2022","        ","P ",                            0.74,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0176","2021" 
"22090","07-11-2022","        ","P ",                          986.78,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     24,                             0,"0012","2021" 
"22091","07-11-2022","        ","P ",                          297.66,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     23,                             0,"0012","2021" 
"22092","07-31-2022","        ","P ",                         1495.76,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0067","2021" 
"22093","07-25-2022","        ","P ",                           66.54,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     22,                             0,"0049","2021" 
"22094","07-25-2022","        ","P ",                          314.21,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     22,                             0,"0049","2021" 
"22095","07-31-2022","        ","P ",                          696.92,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0069","2021" 
"22096","07-31-2022","        ","P ",                         1007.88,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0069","2021" 
"22097","07-21-2022","        ","P ",                          438.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0038","2021" 
"22098","07-21-2022","        ","P ",                          958.87,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0038","2021" 
"22099","07-29-2022","        ","P ",                          928.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    110,                             0,"0065","2021" 
"22100","07-29-2022","        ","P ",                          171.06,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    110,                             0,"0065","2021" 
"22102","07-29-2022","        ","P ",                          131.79,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    110,                             0,"0065","2021" 
"22103","07-29-2022","        ","P ",                          527.15,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,    110,                             0,"0065","2021" 
"22104","07-06-2022","        ","P ",                          345.37,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0003","2021" 
"22105","07-14-2022","        ","P ",                          910.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0023","2021" 
"22106","07-14-2022","        ","P ",                          194.44,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0023","2021" 
"22107","07-13-2022","        ","P ",                          574.22,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0020","2021" 
"22108","07-11-2022","        ","P ",                          192.49,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0011","2021" 
"22109","07-11-2022","        ","P ",                          217.16,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0011","2021" 
"22110","07-25-2022","        ","P ",                          321.03,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     48,                             0,"0049","2021" 
"22111","07-12-2022","        ","P ",                          899.14,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0016","2021" 
"22112","03-18-2022","        ","A ",                         -121.08,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED DEC VEH JUNKED ",    479,   9877,                         -3730,"0000","2021" 
"22112","07-18-2022","        ","P ",                           40.25,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     84,                             0,"0029","2021" 
"22113","07-31-2022","        ","P ",                          698.86,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0076","2021" 
"22114","07-31-2022","        ","P ",                           16.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0076","2021" 
"22115","07-13-2022","        ","P ",                          608.63,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0018","2021" 
"22116","07-06-2022","        ","A ",                          -53.88,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED JUN PL CANC 6-1",    969,   9876,                         -1660,"0000","2021" 
"22116","07-25-2022","        ","P ",                          214.89,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0047","2021" 
"22117","06-24-2022","        ","P ",                           16.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     42,                             0,"0369","2021" 
"22118","06-24-2022","        ","P ",                          511.25,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     42,                             0,"0369","2021" 
"22119","06-24-2022","        ","P ",                          903.36,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     42,                             0,"0369","2021" 
"22120","07-25-2022","        ","P ",                         1083.19,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0046","2021" 
"22121","07-20-2022","        ","P ",                          643.03,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      2,                             0,"0035","2021" 
"22122","07-26-2022","        ","A ",                         -115.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PL CANC 10-14-21 LMA AND",   1244,   9876,                         -3550,"0000","2021" 
"22123","07-15-2022","        ","P ",                          208.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0023","2021" 
"22124","07-20-2022","        ","P ",                          447.62,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      2,                             0,"0035","2021" 
"22125","07-15-2022","        ","P ",                         1239.97,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0023","2021" 
"22126","07-15-2022","        ","P ",                          333.36,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0023","2021" 
"22127","07-06-2022","        ","P ",                          513.52,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0004","2021" 
"22128","07-25-2022","        ","P ",                          755.99,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0046","2021" 
"22129","07-28-2022","        ","P ",                          319.73,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0060","2021" 
"22130","08-17-2022","        ","P ",                          617.39,                           18.52,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0098","2021" 
"22133","07-15-2022","        ","P ",                          247.02,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0023","2021" 
"22135","03-30-2022","        ","A ",                          -34.08,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED MAR PL CANC 3-2",    577,   9877,                         -1050,"0000","2021" 
"22136","07-06-2022","        ","P ",                           16.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0004","2021" 
"22137","07-27-2022","        ","P ",                          461.26,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0053","2021" 
"22138","07-27-2022","        ","P ",                          411.27,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0053","2021" 
"22139","07-11-2022","        ","P ",                          192.49,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     97,                             0,"0012","2021" 
"22141","07-15-2022","        ","P ",                          566.43,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0023","2021" 
"22142","07-15-2022","        ","P ",                          644.33,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0023","2021" 
"22143","08-25-2022","        ","P ",                          274.94,                            8.25,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,      1,                             0,"0110","2021" 
"22144","06-30-2022","        ","P ",                          301.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"COMPLETE PAYMENT        ",      0,     70,                             0,"0379","2021" 
"22146","07-25-2022","        ","P ",                          650.50,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0047","2021" 
"22147","07-25-2022","        ","P ",                          112.96,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"LOCKBOX                 ",      0,      1,                             0,"0047","2021" 
"22148","12-11-2022","        ","P ",                          377.83,                           34.00,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0252","2021" 
"22149","12-11-2022","        ","P ",                          323.95,                           29.16,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0252","2021" 
"22150","12-11-2022","        ","P ",                          431.72,                           38.85,                            0.00,                            0.00,                            0.00,                            0.00,"INVOICE CLOUD           ",      0,      1,                             0,"0252","2021" 
