"#ACCT  ","YR  ","SEWLIST","DATE      ","TIME    ","PAMT1                           ","PINT1                           ","PAMT2                           ","PINT2                           ","PLIEN                           ","PATTY                           ","PFEES                           ","PDELAMT                         ","PDELINT                         ","PDESC                   ","BTYPE","TYPE","TCAT","XLIST","BATCH","SEQ    " 
"2980041","0000","0000000","03-11-2010","11:17:20",                         2128.31,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0205",      8 
"2980041","0000","0000000","06-17-2004","10:57:52",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0331",      1 
"2980041","0000","0000000","04-27-2007","11:39:41",                          532.07,                          132.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0255",     12 
"2980041","0000","0000000","04-29-2009","10:18:38",                          532.07,                           94.71,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0257",     11 
"2980041","0000","0000000","04-26-2006","10:21:18",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0246",      7 
"2980041","0000","0000000","05-12-2008","10:45:33",                          532.07,                          129.61,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0244",      5 
"2980045","0000","0000000","11-09-2015","        ",                          417.58,                          119.01,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0154",     17 
"2980045","0000","0000000","11-09-2015","15:39:26",                          532.10,                          274.35,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0154",     17 
"2980045","0000","0000000","11-14-2011","        ",                          532.07,                          120.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0110",      3 
"2980045","0000","0000000","03-15-2007","        ",                         -664.66,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0234",      2 
"2980045","0000","0000000","04-07-2014","11:59:43",                          114.49,                          237.41,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0240",     32 
"2980045","0000","0000000","03-17-2008","15:23:20",                          532.07,                          113.65,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0217",      4 
"2980045","0000","0000000","03-15-2007","        ",                          532.07,                          132.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0234",      2 
"2980045","0000","0000000","03-23-2009","13:44:21",                          532.07,                           94.71,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0240",      4 
"2980045","0000","0000000","03-10-2006","12:01:47",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0219",     19 
"2980045","0000","0000000","05-10-2004","13:40:35",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0308",      7 
"2980045","0000","0000000","03-24-2005","12:52:57",                          532.07,                          170.48,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0243",     15 
"2980045","0000","0000000","03-13-2007","10:47:09",                          664.66,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0233",     17 
"2980045","0000","0000000","07-30-2010","11:36:11",                          532.07,                          107.69,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0057",     25 
"2980046","0000","0000000","06-14-2004","13:34:53",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0328",      9 
"2980046","0000","0000000","01-24-2005","10:11:55",                         4788.66,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0189",     15 
"2980051","0000","0000000","04-18-2008","11:57:45",                         2660.38,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0234",      1 
"2980051","0000","0000000","04-01-2008","13:51:00",                          532.07,                          113.65,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0225",     13 
"2980051","0000","0000000","03-31-2006","12:10:04",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0232",     15 
"2980051","0000","0000000","06-15-2004","10:34:41",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0329",      3 
"2980051","0000","0000000","04-03-2007","10:35:14",                          532.07,                          132.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0244",      5 
"2980051","0000","0000000","03-31-2005","11:21:34",                          532.07,                          170.48,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0246",      6 
"3060022","0000","0000000","09-16-2010","11:10:30",                           35.65,                            1.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0094",     36 
"3060022","0000","0000000","11-18-2010","        ",                           35.83,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0124",     29 
"3060022","0000","0000000","08-16-2010","14:43:04",                           32.14,                            2.97,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0079",      4 
"3060022","0000","0000000","12-21-2010","        ",                           35.17,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0139",     71 
"3060022","0000","0000000","01-24-2011","09:55:18",                           41.68,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0159",    185 
"3060022","0000","0000000","06-14-2010","11:44:35",                           18.79,                            3.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0243",      8 
"3060022","0000","0000000","02-23-2011","08:55:51",                           41.22,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0178",     10 
"3060022","0000","0000000","06-21-2004","11:03:06",                          100.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0333",      8 
"3060022","0000","0000000","03-11-2011","        ",                           20.27,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0186",     40 
"3060022","0000","0000000","03-18-2008","13:40:56",                           10.67,                          193.44,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0218",      1 
"3060022","0000","0000000","11-21-2008","11:53:33",                           15.56,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0146",     12 
"3060022","0000","0000000","04-09-2010","11:38:28",                            6.98,                           14.61,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0217",      5 
"3060022","0000","0000000","02-17-2010","        ",                           21.30,                            1.38,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0192",     22 
"3060022","0000","0000000","12-07-2009","15:52:51",                           20.33,                            1.99,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0135",      4 
"3060022","0000","0000000","11-17-2008","15:02:30",                           35.45,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0142",     54 
"3060022","0000","0000000","03-13-2009","        ",                            0.00,                           16.94,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0236",      7 
"3060022","0000","0000000","03-13-2009","        ",                          214.52,                           21.36,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0236",      7 
"3060022","0000","0000000","04-25-2011","14:32:50",                           41.94,                            5.20,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0201",      1 
"3060022","0000","0000000","02-20-2009","13:17:24",                           50.73,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0226",     15 
"3060022","0000","0000000","01-15-2009","13:40:51",                           25.37,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0185",     89 
"3060022","0000","0000000","12-26-2008","09:51:48",                           19.03,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0167",     87 
"3060022","0000","0000000","05-21-2009","11:08:56",                            0.00,                           16.83,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0268",     12 
"3060022","0000","0000000","08-25-2009","08:05:33",                           13.85,                            8.47,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRIOR YR PAYMENT        ","LV","P ","W ","00000","0087",     16 
"3060022","0000","0000000","10-14-2009","11:13:42",                           19.74,                            2.58,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0108",     33 
"3060022","0000","0000000","05-12-2011","        ",                           33.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0209",     14 
"3060022","0000","0000000","12-15-2008","15:17:12",                           28.67,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0158",     16 
"3060022","0000","0000000","06-15-2011","10:58:54",                           29.57,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0219",     21 
"3060022","0000","0000000","10-22-2010","14:50:57",                           42.06,                            0.47,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0112",      7 
"3060022","0000","0000000","08-01-2011","07:27:47",                           41.20,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0068",    210 
"3060026","0000","0000000","06-28-2005","10:12:22",                           56.04,                            0.84,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0315",     63 
"3060026","0000","0000000","05-13-2005","11:37:40",                          943.96,                           56.04,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ","LV","P ","W ","00000","0273",      3 
"3490016","0000","0000000","04-24-2012","09:57:34",                          532.07,                           37.88,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0193",     15 
"3490016","0000","0000000","06-21-2004","12:04:16",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0333",      9 
"3490016","0000","0000000","03-24-2005","09:26:06",                          532.07,                          170.48,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0243",      6 
"3490016","0000","0000000","04-28-2008","12:22:54",                          532.07,                          113.65,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0237",     13 
"3490016","0000","0000000","03-31-2006","09:34:52",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0232",      4 
"3490016","0000","0000000","04-17-2007","12:25:59",                          532.07,                          132.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0250",      7 
"3490016","0000","0000000","04-13-2009","11:22:49",                          532.07,                           94.71,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0250",      7 
"3490016","0000","0000000","04-24-2013","09:02:08",                          532.10,                           18.94,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0199",     19 
"3490016","0000","0000000","04-28-2011","08:09:15",                          532.07,                           56.83,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0202",     12 
"3490016","0000","0000000","04-28-2010","09:14:16",                          532.07,                           75.77,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0224",      3 
"3490026","0000","0000000","04-18-2006","11:57:36",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0241",      4 
"3490026","0000","0000000","04-02-2008","12:00:40",                          532.07,                          113.65,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0226",     10 
"3490026","0000","0000000","03-18-2011","13:07:36",                         1596.24,                           56.83,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0188",     15 
"3490026","0000","0000000","04-18-2005","12:12:51",                          532.07,                          170.48,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0256",      4 
"3490026","0000","0000000","04-16-2010","10:15:10",                          532.07,                           75.77,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0220",     15 
"3490026","0000","0000000","04-02-2009","12:02:48",                          532.07,                           94.71,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0245",     14 
"3490026","0000","0000000","03-21-2007","11:04:49",                          532.07,                          132.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0237",     13 
"3490026","0000","0000000","06-03-2004","10:23:11",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0322",      4 
"3490030","0000","0000000","06-21-2004","11:01:22",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0333",      7 
"3490030","0000","0000000","03-04-2005","09:36:07",                         4788.66,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0229",      3 
"3490036","0000","0000000","04-24-2012","10:15:01",                           -0.26,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0193",     17 
"3490036","0000","0000000","03-27-2006","11:04:57",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0229",      9 
"3490036","0000","0000000","05-19-2004","15:59:37",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0314",      3 
"3490036","0000","0000000","06-27-2005","14:24:34",                          532.07,                          194.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0313",     12 
"3490036","0000","0000000","07-31-2006","11:15:08",                         3724.78,                           43.94,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0044",    176 
"5820010","0000","0000000","04-28-2011","10:21:25",                          532.07,                           56.83,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0202",     17 
"5820010","0000","0000000","04-06-2010","09:52:29",                          532.07,                           75.77,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0216",     11 
"5820010","0000","0000000","03-30-2009","13:15:24",                          532.07,                           94.71,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0242",     24 
"5820010","0000","0000000","06-21-2004","12:28:18",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0333",     10 
"5820010","0000","0000000","03-18-2008","12:51:09",                          532.07,                          113.65,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0218",     11 
"5820010","0000","0000000","04-25-2005","11:17:59",                          532.07,                          170.48,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0261",      3 
"5820010","0000","0000000","04-17-2006","11:54:11",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0240",      5 
"5820010","0000","0000000","03-19-2007","11:16:19",                          532.07,                          132.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0236",     24 
"5820010","0000","0000000","04-22-2013","11:24:47",                          532.10,                           18.94,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0197",     25 
"5820010","0000","0000000","04-27-2012","12:42:05",                          532.07,                           37.88,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ","LV","P ","W ","00000","0195",     14 
"5820016","0000","0000000","07-27-2004","14:26:48",                          532.07,                           23.94,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0020",    114 
"5820016","0000","0000000","03-06-2008","15:45:18",                         4788.66,                         1133.42,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0212",      7 
"5820020","0000","0000000","03-13-2006","11:54:52",                          532.07,                          151.53,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0220",     21 
"5820020","0000","0000000","03-12-2008","11:51:03",                          532.07,                          113.65,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0215",      6 
"5820020","0000","0000000","04-16-2007","11:53:14",                          532.07,                          132.59,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0249",      6 
"5820020","0000","0000000","05-02-2005","11:42:57",                          532.07,                          170.48,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0265",     13 
"5820020","0000","0000000","06-03-2004","10:23:43",                          532.07,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0322",      5 
"5820020","0000","0000000","03-23-2009","12:53:16",                         2660.38,                           94.71,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0240",     20 
"5820028","0000","0000000","11-21-2005","09:16:07",                          532.07,                          234.33,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0126",      4 
"5820028","0000","0000000","04-30-2009","07:52:51",                            0.00,                          200.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0258",      7 
"5820028","0000","0000000","03-11-2005","11:38:08",                          532.07,                           95.77,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PAYMENT                 ","LV","P ","W ","00000","0234",      9 
"0000000","0000","0000000","          ","        ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ","  ","  ","  ","00000","0000",      0 
"0000000","0000","0000000","          ","        ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ","  ","  ","  ","00000","0000",      0 
"0000000","0000","0000000","          ","        ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ","  ","  ","  ","00000","0000",      0 
"0000000","0000","0000000","          ","        ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ","  ","  ","  ","00000","0000",      0 
"0000000","0000","0000000","          ","        ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"                        ","  ","  ","  ","00000","0000",      0 
